host,ip,port,protocol,title,domain,country,city,link,org
161.33.169.43:443,161.33.169.43,443,http,,,US,Mobile,http://161.33.169.43:443,Oracle Corporation
161.33.172.253:443,161.33.172.253,443,http,,,US,Mobile,http://161.33.172.253:443,Oracle Corporation
https://140.245.93.111,140.245.93.111,443,https,403 Forbidden,,US,Belmont,https://140.245.93.111,Oracle Corporation
140.245.51.218:443,140.245.51.218,443,http,,,US,Belmont,http://140.245.51.218:443,Oracle Corporation
168.110.57.246:443,168.110.57.246,443,http,,,US,Miami,http://168.110.57.246:443,Oracle Corporation
https://152.70.127.137:2053,152.70.127.137,2053,https,403 Forbidden,,US,San Jose,https://152.70.127.137:2053,Oracle Corporation
168.107.51.242:443,168.107.51.242,443,http,,,US,Belmont,http://168.107.51.242:443,Oracle Corporation
https://129.158.203.186,129.158.203.186,443,https,Cloudreve,,US,Ashburn,https://129.158.203.186,Oracle Corporation
138.2.224.183:443,138.2.224.183,443,http,,,US,San Jose,http://138.2.224.183:443,Oracle Corporation
141.148.145.112:443,141.148.145.112,443,http,,,US,Phoenix,http://141.148.145.112:443,Oracle Corporation
129.146.246.118:443,129.146.246.118,443,http,,,US,Phoenix,http://129.146.246.118:443,Oracle Corporation
https://155.248.213.201,155.248.213.201,443,https,403 Forbidden,,US,San Jose,https://155.248.213.201,Oracle Corporation
https://155.248.215.184,155.248.215.184,443,https,403 Forbidden,,US,San Jose,https://155.248.215.184,Oracle Corporation
https://168.110.56.76,168.110.56.76,443,https,403 Forbidden,,US,Miami,https://168.110.56.76,Oracle Corporation
132.226.110.161:443,132.226.110.161,443,http,,,US,Phoenix,http://132.226.110.161:443,Oracle Corporation
161.33.166.62:443,161.33.166.62,443,http,,,US,Mobile,http://161.33.166.62:443,Oracle Corporation
151.145.68.250:443,151.145.68.250,443,http,,,US,Belmont,http://151.145.68.250:443,Oracle Corporation
40.233.126.156:443,40.233.126.156,443,http,,,US,Belmont,http://40.233.126.156:443,Oracle Corporation
140.245.75.217:443,140.245.75.217,443,http,,,US,Belmont,http://140.245.75.217:443,Oracle Corporation
64.181.227.82:443,64.181.227.82,443,http,,,US,Belmont,http://64.181.227.82:443,Oracle Corporation
150.136.6.109:443,150.136.6.109,443,http,,,US,Ashburn,http://150.136.6.109:443,Oracle Corporation
https://158.101.11.175,158.101.11.175,443,https,403 Forbidden,,US,Phoenix,https://158.101.11.175,Oracle Corporation
https://64.181.249.123,64.181.249.123,443,https,403 Forbidden,,US,Belmont,https://64.181.249.123,Oracle Corporation
140.245.58.23:443,140.245.58.23,443,http,,,US,Belmont,http://140.245.58.23:443,Oracle Corporation
https://64.181.240.181,64.181.240.181,443,https,403 Forbidden,,US,Belmont,https://64.181.240.181,Oracle Corporation
https://129.80.228.226,129.80.228.226,443,https,403 Forbidden,,US,Ashburn,https://129.80.228.226,Oracle Corporation
https://170.9.59.79,170.9.59.79,443,https,403 Forbidden,,US,Belmont,https://170.9.59.79,Oracle Corporation
https://192.9.138.58,192.9.138.58,443,https,403 Forbidden,,US,San Jose,https://192.9.138.58,Oracle Corporation
https://150.136.5.5,150.136.5.5,443,https,403 Forbidden,,US,Ashburn,https://150.136.5.5,Oracle Corporation
https://129.146.36.178,129.146.36.178,443,https,403 Forbidden,,US,Phoenix,https://129.146.36.178,Oracle Corporation
140.245.71.240:443,140.245.71.240,443,http,,,US,Belmont,http://140.245.71.240:443,Oracle Corporation
https://144.24.9.126,144.24.9.126,443,https,403 Forbidden,,US,Phoenix,https://144.24.9.126,Oracle Corporation
168.110.52.52:443,168.110.52.52,443,http,,,US,Miami,http://168.110.52.52:443,Oracle Corporation
https://155.248.200.28,155.248.200.28,443,https,403 Forbidden,,US,San Jose,https://155.248.200.28,Oracle Corporation
https://159.112.129.11,159.112.129.11,443,https,403 Forbidden,,US,Belmont,https://159.112.129.11,Oracle Corporation
https://163.192.47.40,163.192.47.40,443,https,403 Forbidden,,US,Belmont,https://163.192.47.40,Oracle Corporation
https://150.230.169.108,150.230.169.108,443,https,403 Forbidden,,US,Ashburn,https://150.230.169.108,Oracle Corporation
https://64.181.237.101,64.181.237.101,443,https,403 Forbidden,,US,Belmont,https://64.181.237.101,Oracle Corporation
40.233.77.216:443,40.233.77.216,443,http,,,US,Belmont,http://40.233.77.216:443,Oracle Corporation
https://140.245.53.136,140.245.53.136,443,https,403 Forbidden,,US,Belmont,https://140.245.53.136,Oracle Corporation
https://152.70.146.62,152.70.146.62,443,https,403 Forbidden,,US,Phoenix,https://152.70.146.62,Oracle Corporation
144.24.30.95:443,144.24.30.95,443,http,,,US,Phoenix,http://144.24.30.95:443,Oracle Corporation
https://163.192.39.163,163.192.39.163,443,https,403 Forbidden,,US,Belmont,https://163.192.39.163,Oracle Corporation
https://169.224.229.234,169.224.229.234,443,https,403 Forbidden,,US,Leawood,https://169.224.229.234,Oracle Corporation
161.33.165.46:443,161.33.165.46,443,http,,,US,Mobile,http://161.33.165.46:443,Oracle Corporation
https://129.146.47.193,129.146.47.193,443,https,403 Forbidden,,US,Phoenix,https://129.146.47.193,Oracle Corporation
https://161.33.142.239,161.33.142.239,443,https,403 Forbidden,,US,Mobile,https://161.33.142.239,Oracle Corporation
170.9.4.21:443,170.9.4.21,443,http,,,US,Belmont,http://170.9.4.21:443,Oracle Corporation
https://155.248.211.51,155.248.211.51,443,https,403 Forbidden,,US,San Jose,https://155.248.211.51,Oracle Corporation
https://155.248.204.207,155.248.204.207,443,https,403 Forbidden,,US,San Jose,https://155.248.204.207,Oracle Corporation
https://155.248.202.95,155.248.202.95,443,https,403 Forbidden,,US,San Jose,https://155.248.202.95,Oracle Corporation
40.233.87.120:443,40.233.87.120,443,http,,,US,Belmont,http://40.233.87.120:443,Oracle Corporation
https://150.230.38.45,150.230.38.45,443,https,403 Forbidden,,US,San Jose,https://150.230.38.45,Oracle Corporation
https://165.1.66.231,165.1.66.231,443,https,403 Forbidden,,US,San Jose,https://165.1.66.231,Oracle Corporation
141.148.93.235:443,141.148.93.235,443,http,,,US,Ashburn,http://141.148.93.235:443,Oracle Corporation
https://137.131.19.31,137.131.19.31,443,https,403 Forbidden,,US,La Jolla,https://137.131.19.31,Oracle Corporation
https://157.151.197.46,157.151.197.46,443,https,403 Forbidden,,US,Belmont,https://157.151.197.46,Oracle Corporation
https://140.245.63.87,140.245.63.87,443,https,403 Forbidden,,US,Belmont,https://140.245.63.87,Oracle Corporation
https://150.136.120.80,150.136.120.80,443,https,403 Forbidden,,US,Ashburn,https://150.136.120.80,Oracle Corporation
158.101.24.17:443,158.101.24.17,443,http,,,US,Phoenix,http://158.101.24.17:443,Oracle Corporation
https://152.67.249.116,152.67.249.116,443,https,403 Forbidden,,US,San Jose,https://152.67.249.116,Oracle Corporation
https://161.33.221.40,161.33.221.40,443,https,403 Forbidden,,US,Mobile,https://161.33.221.40,Oracle Corporation
https://158.101.29.229,158.101.29.229,443,https,403 Forbidden,,US,Phoenix,https://158.101.29.229,Oracle Corporation
https://168.107.29.208,168.107.29.208,443,https,403 Forbidden,,US,Belmont,https://168.107.29.208,Oracle Corporation
https://129.146.135.44,129.146.135.44,443,https,403 Forbidden,,US,Phoenix,https://129.146.135.44,Oracle Corporation
https://129.146.47.116,129.146.47.116,443,https,403 Forbidden,,US,Phoenix,https://129.146.47.116,Oracle Corporation
https://132.226.112.137,132.226.112.137,443,https,403 Forbidden,,US,Phoenix,https://132.226.112.137,Oracle Corporation
https://140.245.88.249,140.245.88.249,443,https,403 Forbidden,,US,Belmont,https://140.245.88.249,Oracle Corporation
https://140.245.69.29,140.245.69.29,443,https,403 Forbidden,,US,Belmont,https://140.245.69.29,Oracle Corporation
https://129.146.64.119,129.146.64.119,443,https,403 Forbidden,,US,Phoenix,https://129.146.64.119,Oracle Corporation
https://141.148.149.220,141.148.149.220,443,https,403 Forbidden,,US,Phoenix,https://141.148.149.220,Oracle Corporation
https://129.153.203.157:20000,129.153.203.157,20000,https,403 Forbidden,,US,Phoenix,https://129.153.203.157:20000,Oracle Corporation
https://158.101.7.107,158.101.7.107,443,https,403 Forbidden,,US,Phoenix,https://158.101.7.107,Oracle Corporation
158.179.176.239:443,158.179.176.239,443,http,,,US,Redwood,http://158.179.176.239:443,Oracle Corporation
www.urbanrootsphotography.com,162.241.225.84,80,http,Just a moment...,urbanrootsphotography.com,US,Provo,http://www.urbanrootsphotography.com,Oracle Corporation
https://164.152.28.191,164.152.28.191,443,https,403 Forbidden,,US,Chicago,https://164.152.28.191,Oracle Corporation
https://164.152.16.123,164.152.16.123,443,https,403 Forbidden,,US,Chicago,https://164.152.16.123,Oracle Corporation
161.33.152.80:8080,161.33.152.80,8080,http,,,US,Mobile,http://161.33.152.80:8080,Oracle Corporation
168.107.29.228:4096,168.107.29.228,4096,http,OpenCode,,US,Belmont,http://168.107.29.228:4096,Oracle Corporation
https://129.213.49.244:8080,129.213.49.244,8080,https,Cloudreve,,US,Ashburn,https://129.213.49.244:8080,Oracle Corporation
https://129.146.86.75:20000,129.146.86.75,20000,https,403 Forbidden,,US,Phoenix,https://129.146.86.75:20000,Oracle Corporation
192.9.143.239:8181,192.9.143.239,8181,http,,,US,San Jose,http://192.9.143.239:8181,Oracle Corporation
https://iopq.us.to,168.107.62.234,443,https,DNS points to prohibited IP | iopq.us.to | Cloudflare,us.to,US,Belmont,https://iopq.us.to,Oracle Corporation
https://140.245.124.232:8090,140.245.124.232,8090,https,403 Forbidden,,US,Belmont,https://140.245.124.232:8090,Oracle Corporation
https://jdbox.eu.org,159.54.181.173,443,https,,jdbox.eu.org,US,Belmont,https://jdbox.eu.org,Oracle Corporation
192.9.156.27:587,192.9.156.27,587,http,,,US,San Jose,http://192.9.156.27:587,Oracle Corporation
https://141.148.128.47:8081,141.148.128.47,8081,https,403 Forbidden,,US,Phoenix,https://141.148.128.47:8081,Oracle Corporation
141.148.190.246:587,141.148.190.246,587,http,,,US,Phoenix,http://141.148.190.246:587,Oracle Corporation
https://168.107.53.214:8443,168.107.53.214,8443,https,403 Forbidden,,US,Belmont,https://168.107.53.214:8443,Oracle Corporation
https://129.146.120.12:8443,129.146.120.12,8443,https,403 Forbidden,,US,Phoenix,https://129.146.120.12:8443,Oracle Corporation
https://129.146.188.78:444,129.146.188.78,444,https,403 Forbidden,,US,Phoenix,https://129.146.188.78:444,Oracle Corporation
https://159.54.184.55:8443,159.54.184.55,8443,https,403 Forbidden,,US,Belmont,https://159.54.184.55:8443,Oracle Corporation
https://158.179.188.55:8443,158.179.188.55,8443,https,403 Forbidden,,US,Redwood,https://158.179.188.55:8443,Oracle Corporation
https://158.179.193.81:8443,158.179.193.81,8443,https,403 Forbidden,,US,Redwood,https://158.179.193.81:8443,Oracle Corporation
140.245.57.184:8443,140.245.57.184,8443,http,,,US,Belmont,http://140.245.57.184:8443,Oracle Corporation
https://161.153.12.241:8443,161.153.12.241,8443,https,400 The plain HTTP request was sent to HTTPS port,,US,Greenville,https://161.153.12.241:8443,Oracle Corporation
140.245.107.0:8443,140.245.107.0,8443,http,,,US,Belmont,http://140.245.107.0:8443,Oracle Corporation
https://138.2.232.216:8443,138.2.232.216,8443,https,403 Forbidden,,US,San Jose,https://138.2.232.216:8443,Oracle Corporation
https://137.131.20.151:8443,137.131.20.151,8443,https,400 The plain HTTP request was sent to HTTPS port,,US,La Jolla,https://137.131.20.151:8443,Oracle Corporation
https://152.70.123.194:8443,152.70.123.194,8443,https,403 Forbidden,,US,San Jose,https://152.70.123.194:8443,Oracle Corporation
129.213.126.251:587,129.213.126.251,587,http,,,US,Ashburn,http://129.213.126.251:587,Oracle Corporation
https://192.18.136.203:8443,192.18.136.203,8443,https,403 Forbidden,,US,San Jose,https://192.18.136.203:8443,Oracle Corporation
https://129.146.24.202:8443,129.146.24.202,8443,https,403 Forbidden,,US,Phoenix,https://129.146.24.202:8443,Oracle Corporation
https://64.181.202.237:8443,64.181.202.237,8443,https,403 Forbidden,,US,Belmont,https://64.181.202.237:8443,Oracle Corporation
https://168.107.29.97:8443,168.107.29.97,8443,https,403 Forbidden,,US,Belmont,https://168.107.29.97:8443,Oracle Corporation
158.101.5.192:8443,158.101.5.192,8443,http,,,US,Phoenix,http://158.101.5.192:8443,Oracle Corporation
https://132.226.88.54:8443,132.226.88.54,8443,https,403 Forbidden,,US,Phoenix,https://132.226.88.54:8443,Oracle Corporation
https://129.158.50.59:8443,129.158.50.59,8443,https,403 Forbidden,,US,Ashburn,https://129.158.50.59:8443,Oracle Corporation
https://129.146.121.203:8443,129.146.121.203,8443,https,403 Forbidden,,US,Phoenix,https://129.146.121.203:8443,Oracle Corporation
https://129.146.47.160:8443,129.146.47.160,8443,https,403 Forbidden,,US,Phoenix,https://129.146.47.160:8443,Oracle Corporation
140.245.33.193:8443,140.245.33.193,8443,http,,,US,Belmont,http://140.245.33.193:8443,Oracle Corporation
129.146.125.108:8443,129.146.125.108,8443,http,,,US,Phoenix,http://129.146.125.108:8443,Oracle Corporation
https://150.136.253.248:8443,150.136.253.248,8443,https,403 Forbidden,,US,Ashburn,https://150.136.253.248:8443,Oracle Corporation
https://129.80.239.6:8443,129.80.239.6,8443,https,403 Forbidden,,US,Ashburn,https://129.80.239.6:8443,Oracle Corporation
https://129.146.173.121:8443,129.146.173.121,8443,https,403 Forbidden,,US,Phoenix,https://129.146.173.121:8443,Oracle Corporation
https://129.146.252.85:8443,129.146.252.85,8443,https,403 Forbidden,,US,Phoenix,https://129.146.252.85:8443,Oracle Corporation
https://165.1.68.13:8443,165.1.68.13,8443,https,403 Forbidden,,US,San Jose,https://165.1.68.13:8443,Oracle Corporation
150.136.161.151,150.136.161.151,80,http,403 Forbidden,,US,Ashburn,http://150.136.161.151,Oracle Corporation
192.18.139.11:443,192.18.139.11,443,http,,,US,San Jose,http://192.18.139.11:443,Oracle Corporation
152.67.227.200:587,152.67.227.200,587,http,,,US,San Jose,http://152.67.227.200:587,Oracle Corporation
https://140.245.60.222:8880,140.245.60.222,8880,https,403 Forbidden,,US,Belmont,https://140.245.60.222:8880,Oracle Corporation
https://140.245.34.72:2053,140.245.34.72,2053,https,403 Forbidden,,US,Belmont,https://140.245.34.72:2053,Oracle Corporation
https://161.33.161.91:8880,161.33.161.91,8880,https,403 Forbidden,,US,Mobile,https://161.33.161.91:8880,Oracle Corporation
https://140.245.34.72:2083,140.245.34.72,2083,https,403 Forbidden,,US,Belmont,https://140.245.34.72:2083,Oracle Corporation
https://161.33.184.82:8880,161.33.184.82,8880,https,403 Forbidden,,US,Mobile,https://161.33.184.82:8880,Oracle Corporation
https://150.136.10.224:444,150.136.10.224,444,https,403 Forbidden,,US,Ashburn,https://150.136.10.224:444,Oracle Corporation
https://140.245.35.161:8880,140.245.35.161,8880,https,403 Forbidden,,US,Belmont,https://140.245.35.161:8880,Oracle Corporation
https://140.245.43.13:8880,140.245.43.13,8880,https,403 Forbidden,,US,Belmont,https://140.245.43.13:8880,Oracle Corporation
https://40.233.97.102:8880,40.233.97.102,8880,https,403 Forbidden,,US,Belmont,https://40.233.97.102:8880,Oracle Corporation
141.148.27.179:8888,141.148.27.179,8888,http,stalker_portal,,US,Ashburn,http://141.148.27.179:8888,Oracle Corporation
https://138.2.227.217:8880,138.2.227.217,8880,https,403 Forbidden,,US,San Jose,https://138.2.227.217:8880,Oracle Corporation
https://146.235.235.20:8880,146.235.235.20,8880,https,403 Forbidden,,US,San Jose,https://146.235.235.20:8880,Oracle Corporation
https://141.148.155.149:8880,141.148.155.149,8880,https,403 Forbidden,,US,Phoenix,https://141.148.155.149:8880,Oracle Corporation
https://64.181.245.52:8880,64.181.245.52,8880,https,403 Forbidden,,US,Belmont,https://64.181.245.52:8880,Oracle Corporation
https://140.245.100.35:8880,140.245.100.35,8880,https,403 Forbidden,,US,Belmont,https://140.245.100.35:8880,Oracle Corporation
https://146.235.205.253:80,146.235.205.253,80,https,403 Forbidden,,US,San Jose,https://146.235.205.253:80,Oracle Corporation
151.145.79.57,151.145.79.57,80,http,,,US,Belmont,http://151.145.79.57,Oracle Corporation
137.131.19.74:2053,137.131.19.74,2053,http,,,US,La Jolla,http://137.131.19.74:2053,Oracle Corporation
140.245.47.183,140.245.47.183,80,http,Not Found,,US,Belmont,http://140.245.47.183,Oracle Corporation
https://192.9.149.60,192.9.149.60,443,https,403 Forbidden,,US,San Jose,https://192.9.149.60,Oracle Corporation
https://155.248.202.96,155.248.202.96,443,https,403 Forbidden,,US,San Jose,https://155.248.202.96,Oracle Corporation
https://144.24.32.90,144.24.32.90,443,https,403 Forbidden,,US,Phoenix,https://144.24.32.90,Oracle Corporation
https://146.235.212.63,146.235.212.63,443,https,403 Forbidden,,US,San Jose,https://146.235.212.63,Oracle Corporation
https://164.152.23.251,164.152.23.251,443,https,403 Forbidden,,US,Chicago,https://164.152.23.251,Oracle Corporation
https://192.18.132.195,192.18.132.195,443,https,403 Forbidden,,US,San Jose,https://192.18.132.195,Oracle Corporation
https://159.13.58.31,159.13.58.31,443,https,403 Forbidden,,US,Belmont,https://159.13.58.31,Oracle Corporation
161.33.201.78:443,161.33.201.78,443,http,,,US,Mobile,http://161.33.201.78:443,Oracle Corporation
161.33.195.131:443,161.33.195.131,443,http,,,US,Mobile,http://161.33.195.131:443,Oracle Corporation
https://150.230.43.240,150.230.43.240,443,https,403 Forbidden,,US,San Jose,https://150.230.43.240,Oracle Corporation
https://192.9.156.27,192.9.156.27,443,https,403 Forbidden,,US,San Jose,https://192.9.156.27,Oracle Corporation
https://138.2.231.62,138.2.231.62,443,https,403 Forbidden,,US,San Jose,https://138.2.231.62,Oracle Corporation
oci-vpn-1.duckdns.org:443,40.233.82.185,443,http,,oci-vpn-1.duckdns.org,US,Belmont,http://oci-vpn-1.duckdns.org:443,Oracle Corporation
https://158.101.20.65,158.101.20.65,443,https,403 Forbidden,,US,Phoenix,https://158.101.20.65,Oracle Corporation
https://161.33.76.218:2053,161.33.76.218,2053,https,403 Forbidden,,US,Mobile,https://161.33.76.218:2053,Oracle Corporation
https://132.145.208.240,132.145.208.240,443,https,403 Forbidden,,US,Ashburn,https://132.145.208.240,Oracle Corporation
https://158.101.5.174:8880,158.101.5.174,8880,https,403 Forbidden,,US,Phoenix,https://158.101.5.174:8880,Oracle Corporation
https://161.33.178.154,161.33.178.154,443,https,403 Forbidden,,US,Mobile,https://161.33.178.154,Oracle Corporation
168.107.1.98:443,168.107.1.98,443,http,,,US,Belmont,http://168.107.1.98:443,Oracle Corporation
https://151.145.71.246,151.145.71.246,443,https,403 Forbidden,,US,Belmont,https://151.145.71.246,Oracle Corporation
https://158.179.175.2,158.179.175.2,443,https,403 Forbidden,,US,Redwood,https://158.179.175.2,Oracle Corporation
https://150.230.41.112,150.230.41.112,443,https,403 Forbidden,,US,San Jose,https://150.230.41.112,Oracle Corporation
168.107.2.53:443,168.107.2.53,443,http,,,US,Belmont,http://168.107.2.53:443,Oracle Corporation
161.33.186.23:443,161.33.186.23,443,http,,,US,Mobile,http://161.33.186.23:443,Oracle Corporation
https://159.54.177.145:8880,159.54.177.145,8880,https,403 Forbidden,,US,Belmont,https://159.54.177.145:8880,Oracle Corporation
161.33.161.187:443,161.33.161.187,443,http,,,US,Mobile,http://161.33.161.187:443,Oracle Corporation
https://137.131.59.0,137.131.59.0,443,https,403 Forbidden,,US,La Jolla,https://137.131.59.0,Oracle Corporation
134.185.100.65:443,134.185.100.65,443,http,,,US,Belmont,http://134.185.100.65:443,Oracle Corporation
https://138.2.226.71,138.2.226.71,443,https,403 Forbidden,,US,San Jose,https://138.2.226.71,Oracle Corporation
https://152.67.248.120,152.67.248.120,443,https,403 Forbidden,,US,San Jose,https://152.67.248.120,Oracle Corporation
https://193.122.152.253,193.122.152.253,443,https,403 Forbidden,,US,Ashburn,https://193.122.152.253,Oracle Corporation
https://193.122.177.228,193.122.177.228,443,https,403 Forbidden,,US,Ashburn,https://193.122.177.228,Oracle Corporation
140.245.71.47:443,140.245.71.47,443,http,,,US,Belmont,http://140.245.71.47:443,Oracle Corporation
https://140.245.45.168,140.245.45.168,443,https,403 Forbidden,,US,Belmont,https://140.245.45.168,Oracle Corporation
https://167.234.219.180,167.234.219.180,443,https,403 Forbidden,,US,Belmont,https://167.234.219.180,Oracle Corporation
https://146.235.205.181,146.235.205.181,443,https,403 Forbidden,,US,San Jose,https://146.235.205.181,Oracle Corporation
https://192.9.237.232,192.9.237.232,443,https,403 Forbidden,,US,San Jose,https://192.9.237.232,Oracle Corporation
https://151.145.79.57,151.145.79.57,443,https,403 Forbidden,,US,Belmont,https://151.145.79.57,Oracle Corporation
https://168.107.28.77,168.107.28.77,443,https,403 Forbidden,,US,Belmont,https://168.107.28.77,Oracle Corporation
https://129.158.198.241:2053,129.158.198.241,2053,https,403 Forbidden,,US,Ashburn,https://129.158.198.241:2053,Oracle Corporation
https://141.148.156.157,141.148.156.157,443,https,403 Forbidden,,US,Phoenix,https://141.148.156.157,Oracle Corporation
https://161.33.196.108,161.33.196.108,443,https,403 Forbidden,,US,Mobile,https://161.33.196.108,Oracle Corporation
151.145.64.150:443,151.145.64.150,443,http,,,US,Belmont,http://151.145.64.150:443,Oracle Corporation
https://161.33.79.188,161.33.79.188,443,https,403 Forbidden,,US,Mobile,https://161.33.79.188,Oracle Corporation
161.33.223.142:443,161.33.223.142,443,http,,,US,Mobile,http://161.33.223.142:443,Oracle Corporation
https://140.245.42.30,140.245.42.30,443,https,403 Forbidden,,US,Belmont,https://140.245.42.30,Oracle Corporation
https://170.9.242.241,170.9.242.241,443,https,403 Forbidden,,US,Belmont,https://170.9.242.241,Oracle Corporation
https://161.33.204.103,161.33.204.103,443,https,403 Forbidden,,US,Mobile,https://161.33.204.103,Oracle Corporation
168.107.39.109:443,168.107.39.109,443,http,,,US,Belmont,http://168.107.39.109:443,Oracle Corporation
https://144.24.5.12,144.24.5.12,443,https,403 Forbidden,,US,Phoenix,https://144.24.5.12,Oracle Corporation
https://129.146.137.214,129.146.137.214,443,https,403 Forbidden,,US,Phoenix,https://129.146.137.214,Oracle Corporation
https://146.235.232.141,146.235.232.141,443,https,403 Forbidden,,US,San Jose,https://146.235.232.141,Oracle Corporation
https://140.245.65.244,140.245.65.244,443,https,403 Forbidden,,US,Belmont,https://140.245.65.244,Oracle Corporation
https://192.9.229.41,192.9.229.41,443,https,403 Forbidden,,US,San Jose,https://192.9.229.41,Oracle Corporation
https://129.146.136.106,129.146.136.106,443,https,403 Forbidden,,US,Phoenix,https://129.146.136.106,Oracle Corporation
https://144.24.19.73,144.24.19.73,443,https,403 Forbidden,,US,Phoenix,https://144.24.19.73,Oracle Corporation
158.179.173.208:443,158.179.173.208,443,http,,,US,Redwood,http://158.179.173.208:443,Oracle Corporation
https://130.110.8.240,130.110.8.240,443,https,403 Forbidden,,US,Windsor,https://130.110.8.240,Oracle Corporation
161.33.202.69:443,161.33.202.69,443,http,,,US,Mobile,http://161.33.202.69:443,Oracle Corporation
https://192.9.159.222,192.9.159.222,443,https,403 Forbidden,,US,San Jose,https://192.9.159.222,Oracle Corporation
https://168.107.59.13,168.107.59.13,443,https,403 Forbidden,,US,Belmont,https://168.107.59.13,Oracle Corporation
https://161.33.162.221,161.33.162.221,443,https,403 Forbidden,,US,Mobile,https://161.33.162.221,Oracle Corporation
129.146.199.96:443,129.146.199.96,443,http,,,US,Phoenix,http://129.146.199.96:443,Oracle Corporation
158.179.175.117:443,158.179.175.117,443,http,,,US,Redwood,http://158.179.175.117:443,Oracle Corporation
https://132.226.116.67,132.226.116.67,443,https,403 Forbidden,,US,Phoenix,https://132.226.116.67,Oracle Corporation
158.179.193.188:443,158.179.193.188,443,http,,,US,Redwood,http://158.179.193.188:443,Oracle Corporation
158.179.195.238:443,158.179.195.238,443,http,,,US,Redwood,http://158.179.195.238:443,Oracle Corporation
https://168.110.54.166,168.110.54.166,443,https,403 Forbidden,,US,Miami,https://168.110.54.166,Oracle Corporation
https://146.235.192.155,146.235.192.155,443,https,403 Forbidden,,US,San Jose,https://146.235.192.155,Oracle Corporation
168.107.47.202:443,168.107.47.202,443,http,,,US,Belmont,http://168.107.47.202:443,Oracle Corporation
https://161.33.172.215,161.33.172.215,443,https,403 Forbidden,,US,Mobile,https://161.33.172.215,Oracle Corporation
https://150.136.255.42,150.136.255.42,443,https,403 Forbidden,,US,Ashburn,https://150.136.255.42,Oracle Corporation
https://129.146.185.214,129.146.185.214,443,https,403 Forbidden,,US,Phoenix,https://129.146.185.214,Oracle Corporation
https://170.9.8.229,170.9.8.229,443,https,403 Forbidden,,US,Belmont,https://170.9.8.229,Oracle Corporation
168.107.43.198:443,168.107.43.198,443,http,,,US,Belmont,http://168.107.43.198:443,Oracle Corporation
140.245.75.11:443,140.245.75.11,443,http,,,US,Belmont,http://140.245.75.11:443,Oracle Corporation
https://152.70.150.202,152.70.150.202,443,https,403 Forbidden,,US,Phoenix,https://152.70.150.202,Oracle Corporation
https://129.213.120.186,129.213.120.186,443,https,403 Forbidden,,US,Ashburn,https://129.213.120.186,Oracle Corporation
https://129.146.84.188,129.146.84.188,443,https,403 Forbidden,,US,Phoenix,https://129.146.84.188,Oracle Corporation
https://161.33.181.114,161.33.181.114,443,https,403 Forbidden,,US,Mobile,https://161.33.181.114,Oracle Corporation
161.33.134.185:443,161.33.134.185,443,http,,,US,Mobile,http://161.33.134.185:443,Oracle Corporation
https://144.24.33.239,144.24.33.239,443,https,403 Forbidden,,US,Phoenix,https://144.24.33.239,Oracle Corporation
https://129.146.143.39,129.146.143.39,443,https,403 Forbidden,,US,Phoenix,https://129.146.143.39,Oracle Corporation
https://129.146.67.81,129.146.67.81,443,https,403 Forbidden,,US,Phoenix,https://129.146.67.81,Oracle Corporation
https://134.185.104.199,134.185.104.199,443,https,403 Forbidden,,US,Belmont,https://134.185.104.199,Oracle Corporation
168.107.39.64:443,168.107.39.64,443,http,,,US,Belmont,http://168.107.39.64:443,Oracle Corporation
https://140.245.90.105,140.245.90.105,443,https,403 Forbidden,,US,Belmont,https://140.245.90.105,Oracle Corporation
134.185.97.33:443,134.185.97.33,443,http,,,US,Belmont,http://134.185.97.33:443,Oracle Corporation
https://168.107.40.46,168.107.40.46,443,https,403 Forbidden,,US,Belmont,https://168.107.40.46,Oracle Corporation
https://132.226.48.243,132.226.48.243,443,https,403 Forbidden,,US,Ashburn,https://132.226.48.243,Oracle Corporation
168.107.57.99:443,168.107.57.99,443,http,,,US,Belmont,http://168.107.57.99:443,Oracle Corporation
161.33.142.247:443,161.33.142.247,443,http,,,US,Mobile,http://161.33.142.247:443,Oracle Corporation
https://192.9.154.15,192.9.154.15,443,https,403 Forbidden,,US,San Jose,https://192.9.154.15,Oracle Corporation
https://64.181.218.67,64.181.218.67,443,https,403 Forbidden,,US,Belmont,https://64.181.218.67,Oracle Corporation
https://129.80.245.249,129.80.245.249,443,https,403 Forbidden,,US,Ashburn,https://129.80.245.249,Oracle Corporation
https://129.153.221.229,129.153.221.229,443,https,403 Forbidden,,US,Phoenix,https://129.153.221.229,Oracle Corporation
https://192.18.136.255,192.18.136.255,443,https,403 Forbidden,,US,San Jose,https://192.18.136.255,Oracle Corporation
https://159.54.174.128,159.54.174.128,443,https,403 Forbidden,,US,Belmont,https://159.54.174.128,Oracle Corporation
150.136.56.43:2083,150.136.56.43,2083,http,,,US,Ashburn,http://150.136.56.43:2083,Oracle Corporation
https://158.179.190.49:8880,158.179.190.49,8880,https,403 Forbidden,,US,Redwood,https://158.179.190.49:8880,Oracle Corporation
129.146.48.121:2052,129.146.48.121,2052,http,,,US,Phoenix,http://129.146.48.121:2052,Oracle Corporation
129.80.242.71:2083,129.80.242.71,2083,http,,,US,Ashburn,http://129.80.242.71:2083,Oracle Corporation
